"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"26/03/2026","ACCESS","46.64","16.20","46.62","46.62","45.00","46.62","0.00","","45.00","18","810.00"
"26/03/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","0","0.00"
"26/03/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0","0.00"
"26/03/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"26/03/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0","0.00"
"26/03/2026","ALLGH","6.52","6.12","6.52","6.52","6.52","6.52","0.00","","6.52","15,403","100,427.56"
"26/03/2026","BOPP","100.00","55.82","100.00","100.00","100.00","100.00","0.00","","100.00","946","94,600.00"
"26/03/2026","CAL","0.94","0.61","0.75","0.75","0.71","0.71","-0.04","0.69","0.70","125,557","90,140.79"
"26/03/2026","CLYD","0.90","0.46","0.99","0.99","0.99","0.99","0.00","1.00","","0","0.00"
"26/03/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"26/03/2026","CPC","0.10","0.05","0.09","0.09","0.10","0.10","0.01","0.10","","2,443","244.30"
"26/03/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.41","","0","0.00"
"26/03/2026","EGH","57.00","25.00","50.00","50.00","49.98","50.00","0.00","","50.00","278","13,899.39"
"26/03/2026","EGL","12.16","3.48","12.00","12.00","12.00","12.00","0.00","","11.99","0","0.00"
"26/03/2026","ETI","2.82","0.76","2.00","2.00","1.80","1.80","-0.20","","1.80","65,964","118,735.20"
"26/03/2026","FML","16.35","8.00","13.61","13.61","13.20","13.35","-0.26","","13.00","1,288","17,180.22"
"26/03/2026","FAB","7.84","7.71","7.84","7.84","7.84","7.84","0.00","7.84","","0","0.00"
"26/03/2026","GCB","52.00","20.11","41.20","41.20","37.08","37.08","-4.12","","37.08","3,095","114,762.60"
"26/03/2026","GGBL","16.50","6.60","15.94","15.94","15.93","15.94","0.00","","15.93","25,052","399,327.48"
"26/03/2026","GOIL","7.86","2.96","7.86","7.86","7.85","7.67","-0.19","7.86","","21,841","167,849.94"
"26/03/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","0","0.00"
"26/03/2026","MTNGH","6.53","4.20","5.91","5.91","5.39","5.39","-0.52","5.33","5.50","55,297,559","298,101,507.57"
"26/03/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"26/03/2026","RBGH","5.38","1.30","5.34","5.34","4.82","4.82","-0.52","4.81","4.82","11,463","55,231.66"
"26/03/2026","SCB","79.41","29.22","79.25","79.25","71.47","71.47","-7.78","","71.47","709","50,672.23"
"26/03/2026","SIC","6.99","1.20","3.83","3.83","3.46","3.49","-0.34","","3.45","293,808","1,030,290.74"
"26/03/2026","SOGEGH","11.51","4.49","7.86","7.86","7.08","7.86","0.00","","7.08","300","2,124.00"
"26/03/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.32","","0","0.00"
"26/03/2026","TOTAL","40.30","36.13","36.91","36.91","36.13","36.13","-0.78","36.00","36.13","3,031","109,457.77"
"26/03/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","","","0","0.00"
"26/03/2026","UNIL","28.46","19.79","28.46","28.46","28.46","28.46","0.00","","28.46","595","16,933.70"
"26/03/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0","0.00"
"26/03/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0","0.00"
"26/03/2026","GLD","533.93","466.72","546.00","546.00","546.00","546.00","0.00","546.00","","50","27,300.00"
"26/03/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0","0.00"
"26/03/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"26/03/2026","HORDS","0.10","0.09","0.10","0.10","0.10","0.10","0.00","","0.10","0","0.00"
"26/03/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","84,000","4,200.00"
"26/03/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","","","0","0.00"
"25/03/2026","ACCESS","46.64","16.20","46.62","46.62","46.62","46.62","0.00","","46.60","332","15,471.20"
"25/03/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","0","0.00"
"25/03/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0","0.00"
"25/03/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"25/03/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","","","0","0.00"
"25/03/2026","ALLGH","6.52","6.12","6.52","6.52","6.52","6.52","0.00","","6.52","69","449.88"
"25/03/2026","BOPP","100.00","55.82","100.00","100.00","100.00","100.00","0.00","","","1,513","151,500.00"
"25/03/2026","CAL","0.94","0.61","0.75","0.75","0.75","0.75","0.00","","0.83","872,634","653,598.58"
"25/03/2026","CLYD","0.90","0.46","0.99","0.99","0.99","0.99","0.00","0.99","","0","0.00"
"25/03/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"25/03/2026","CPC","0.09","0.05","0.09","0.09","0.09","0.09","0.00","0.10","","300","30.00"
"25/03/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","","","0","0.00"
"25/03/2026","EGH","57.00","25.00","50.52","50.52","50.00","50.00","-0.52","50.52","56.00","1,383","69,150.00"
"25/03/2026","EGL","12.16","3.48","12.11","12.11","12.00","12.00","-0.11","","12.13","3,518","42,284.31"
"25/03/2026","ETI","2.82","0.76","2.22","2.22","2.00","2.00","-0.22","","2.22","972,297","1,944,594.00"
"25/03/2026","FML","16.35","8.00","13.79","13.79","13.61","13.61","-0.18","","13.79","3,353","45,512.62"
"25/03/2026","FAB","7.84","7.71","7.84","7.84","7.84","7.84","0.00","7.84","","0","0.00"
"25/03/2026","GCB","52.00","20.11","45.77","45.77","41.20","41.20","-4.57","","45.36","15,131","623,397.20"
"25/03/2026","GGBL","16.50","6.60","15.94","15.94","15.94","15.94","0.00","","15.94","892","14,218.48"
"25/03/2026","GOIL","7.86","2.96","7.85","7.85","7.86","7.86","0.01","7.85","","5,373","42,228.05"
"25/03/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","","","0","0.00"
"25/03/2026","MTNGH","6.53","4.20","6.50","6.50","5.91","5.91","-0.59","","","284,788","1,685,677.51"
"25/03/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"25/03/2026","RBGH","5.38","1.30","5.38","5.38","5.34","5.34","-0.04","","","44,935","239,195.92"
"25/03/2026","SCB","79.41","29.22","79.25","79.25","79.25","79.25","0.00","71.47","","624","49,452.00"
"25/03/2026","SIC","6.99","1.20","4.09","4.09","3.83","3.83","-0.26","","4.09","139,439","537,168.78"
"25/03/2026","SOGEGH","11.51","4.49","7.86","7.86","7.86","7.86","0.00","","8.73","507","3,595.02"
"25/03/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.32","","0","0.00"
"25/03/2026","TOTAL","40.30","39.80","39.80","39.80","36.91","36.91","-2.89","36.13","","3,864","145,059.94"
"25/03/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","","","2","23.84"
"25/03/2026","UNIL","28.46","19.79","28.46","28.46","28.46","28.46","0.00","","","606","17,246.76"
"25/03/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0","0.00"
"25/03/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0","0.00"
"25/03/2026","GLD","533.93","466.72","546.00","546.00","546.00","546.00","0.00","546.00","","24","13,104.00"
"25/03/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0","0.00"
"25/03/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"25/03/2026","HORDS","0.10","0.09","0.10","0.10","0.10","0.10","0.00","","0.10","0","0.00"
"25/03/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0","0.00"
"25/03/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","","","0","0.00"
"24/03/2026","ACCESS","46.64","16.20","46.62","46.62","46.62","46.62","0.00","","46.60","0","0.00"
"24/03/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","0","0.00"
"24/03/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0","0.00"
"24/03/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"24/03/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0","0.00"
"24/03/2026","ALLGH","6.52","6.12","6.52","6.52","6.52","6.52","0.00","","6.52","4,786","31,204.72"
"24/03/2026","BOPP","100.00","55.82","100.00","100.00","100.00","100.00","0.00","100.00","110.00","1,000","100,000.00"
"24/03/2026","CAL","0.94","0.61","0.77","0.77","0.75","0.75","-0.02","0.76","0.78","372,103","280,675.37"
"24/03/2026","CLYD","0.90","0.46","0.99","0.99","0.99","0.99","0.00","0.99","","0","0.00"
"24/03/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"24/03/2026","CPC","0.09","0.05","0.09","0.09","0.09","0.09","0.00","0.10","","0","0.00"
"24/03/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.41","","0","0.00"
"24/03/2026","EGH","57.00","25.00","55.90","55.90","50.52","50.52","-5.38","50.52","55.80","5,481","276,991.58"
"24/03/2026","EGL","12.16","3.48","12.13","12.13","12.09","12.11","-0.02","","12.13","40,285","488,385.02"
"24/03/2026","ETI","2.82","0.76","2.45","2.45","2.22","2.22","-0.23","","2.22","534,823","1,187,307.06"
"24/03/2026","FML","16.35","8.00","15.32","15.32","13.79","13.79","-1.53","","13.79","2,126","29,317.54"
"24/03/2026","FAB","7.84","7.71","7.84","7.84","7.84","7.84","0.00","","","0","0.00"
"24/03/2026","GCB","52.00","20.11","45.77","45.77","41.20","45.77","0.00","","44.00","499","21,466.20"
"24/03/2026","GGBL","16.50","6.60","15.94","15.94","15.94","15.94","0.00","","15.94","42,607","679,155.58"
"24/03/2026","GOIL","7.85","2.96","7.85","7.85","7.85","7.85","0.00","7.85","","3,487","27,372.95"
"24/03/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","","","0","0.00"
"24/03/2026","MTNGH","6.53","4.20","6.53","6.53","6.48","6.50","-0.03","","6.53","605,217","3,935,884.02"
"24/03/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"24/03/2026","RBGH","5.38","1.30","5.38","5.38","5.38","5.38","0.00","5.38","5.91","37,418","201,268.84"
"24/03/2026","SCB","79.41","29.22","79.25","79.25","79.25","79.25","0.00","79.25","","1,567","124,184.75"
"24/03/2026","SIC","6.99","1.20","4.54","4.54","4.09","4.09","-0.45","","4.09","62,495","255,604.55"
"24/03/2026","SOGEGH","11.51","4.49","8.73","8.73","7.86","7.86","-0.87","","7.86","35,779","281,222.94"
"24/03/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.32","","0","0.00"
"24/03/2026","TOTAL","40.30","39.80","39.80","39.80","39.80","39.80","0.00","36.13","43.78","4,048","161,103.33"
"24/03/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","","","10","119.20"
"24/03/2026","UNIL","28.46","19.79","28.46","28.46","28.46","28.46","0.00","28.46","","368","10,473.28"
"24/03/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0","0.00"
"24/03/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0","0.00"
"24/03/2026","GLD","533.93","466.72","546.00","546.00","546.00","546.00","0.00","546.00","","21","11,466.00"
"24/03/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0","0.00"
"24/03/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"24/03/2026","HORDS","0.10","0.09","0.10","0.10","0.10","0.10","0.00","","0.10","0","0.00"
"24/03/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0","0.00"
"24/03/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","","","0","0.00"
"19/03/2026","ACCESS","46.64","16.20","46.62","46.62","46.60","46.62","0.00","","46.60","70","3,262.00"
"19/03/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","0","0.00"
"19/03/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0","0.00"
"19/03/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"19/03/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0","0.00"
"19/03/2026","ALLGH","6.52","6.12","6.52","6.52","6.52","6.52","0.00","","6.52","5,314","34,647.28"
"19/03/2026","BOPP","100.00","55.82","92.09","92.09","100.00","100.00","7.91","","","5,350","522,660.40"
"19/03/2026","CAL","0.94","0.61","0.79","0.79","0.77","0.77","-0.02","0.76","0.77","285,324","221,050.22"
"19/03/2026","CLYD","0.90","0.46","0.90","0.90","0.99","0.99","0.09","0.99","","4,000","3,960.00"
"19/03/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"19/03/2026","CPC","0.09","0.05","0.09","0.09","0.10","0.09","0.00","0.10","","690","69.00"
"19/03/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.41","","800","328.00"
"19/03/2026","EGH","57.00","25.00","56.00","56.00","55.90","55.90","-0.10","50.52","55.90","7,431","414,881.80"
"19/03/2026","EGL","12.16","3.48","12.13","12.13","12.13","12.13","0.00","10.94","12.13","3,195","38,755.35"
"19/03/2026","ETI","2.82","0.76","2.72","2.72","2.45","2.45","-0.27","","2.45","925,371","2,267,158.95"
"19/03/2026","FML","16.35","8.00","15.32","15.32","13.79","15.32","0.00","","13.79","283","3,902.57"
"19/03/2026","FAB","7.84","7.71","7.84","7.84","7.84","7.84","0.00","","","0","0.00"
"19/03/2026","GCB","52.00","20.11","50.39","50.39","45.36","45.77","-4.62","","45.36","12,402","587,444.95"
"19/03/2026","GGBL","16.50","6.60","15.94","15.94","14.72","15.94","0.00","","14.72","368","5,469.42"
"19/03/2026","GOIL","7.85","2.96","7.63","7.63","7.85","7.85","0.22","7.85","","144,392","1,132,155.30"
"19/03/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","0","0.00"
"19/03/2026","MTNGH","6.53","4.20","6.48","6.48","6.54","6.53","0.05","6.50","6.54","34,854,670","227,267,391.12"
"19/03/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"19/03/2026","RBGH","5.38","1.30","4.96","4.96","5.42","5.38","0.42","5.41","","68,773","370,040.80"
"19/03/2026","SCB","79.41","29.22","79.41","79.41","79.25","79.25","-0.16","71.47","79.25","4,695","372,108.86"
"19/03/2026","SIC","6.99","1.20","5.04","5.04","4.54","4.54","-0.50","","4.54","38,813","176,211.02"
"19/03/2026","SOGEGH","11.51","4.49","9.69","9.69","8.73","8.73","-0.96","","8.73","33,968","296,540.64"
"19/03/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.32","","0","0.00"
"19/03/2026","TOTAL","40.30","39.80","39.89","39.89","39.80","39.80","-0.09","36.13","39.80","4,717","187,736.60"
"19/03/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","0","0.00"
"19/03/2026","UNIL","28.46","19.79","28.46","28.46","28.46","28.46","0.00","28.46","","1,946","55,383.16"
"19/03/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0","0.00"
"19/03/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0","0.00"
"19/03/2026","GLD","533.93","466.72","546.00","546.00","546.00","546.00","0.00","546.00","","11","6,006.00"
"19/03/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0","0.00"
"19/03/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"19/03/2026","HORDS","0.10","0.09","0.09","0.09","0.10","0.10","0.01","","0.10","372,450","37,245.00"
"19/03/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0","0.00"
"19/03/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"18/03/2026","ACCESS","46.64","16.20","46.62","46.62","46.60","46.62","0.00","","46.60","615","28,299.97"
"18/03/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","0","0.00"
"18/03/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0","0.00"
"18/03/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"18/03/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0","0.00"
"18/03/2026","ALLGH","6.52","6.12","6.52","6.52","6.52","6.52","0.00","6.52","","2,001","13,046.52"
"18/03/2026","BOPP","92.09","55.82","86.00","86.00","86.00","92.09","6.09","86.00","91.00","9,450","885,690.00"
"18/03/2026","CAL","0.94","0.61","0.85","0.85","0.83","0.79","-0.06","0.81","0.82","434,361","344,968.12"
"18/03/2026","CLYD","0.90","0.46","0.90","0.90","0.90","0.90","0.00","0.90","","4,000","3,600.00"
"18/03/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"18/03/2026","CPC","0.09","0.05","0.09","0.09","0.09","0.09","0.00","0.10","","0","0.00"
"18/03/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.41","","0","0.00"
"18/03/2026","EGH","57.00","25.00","56.00","56.00","56.00","56.00","0.00","50.52","55.95","0","0.00"
"18/03/2026","EGL","12.16","3.48","12.15","12.15","12.15","12.13","-0.02","","12.15","63,042","764,699.46"
"18/03/2026","ETI","2.82","0.76","2.82","2.82","2.72","2.72","-0.10","2.81","2.82","466,218","1,267,679.56"
"18/03/2026","FML","16.35","8.00","15.39","15.39","15.35","15.32","-0.07","15.00","15.39","5,800","88,679.68"
"18/03/2026","FAB","7.84","7.71","7.84","7.84","7.84","7.84","0.00","7.84","","0","0.00"
"18/03/2026","GCB","52.00","20.11","52.00","52.00","52.00","50.39","-1.61","","50.90","29,088","1,465,736.86"
"18/03/2026","GGBL","16.50","6.60","16.34","16.34","16.34","15.94","-0.40","","16.34","2,939","46,847.66"
"18/03/2026","GOIL","7.63","2.96","7.60","7.60","7.60","7.63","0.03","7.60","","6,410","48,966.30"
"18/03/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","0","0.00"
"18/03/2026","MTNGH","6.48","4.20","6.29","6.29","6.29","6.48","0.19","","6.29","5,257,765","34,080,370.43"
"18/03/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"18/03/2026","RBGH","4.96","1.30","4.69","4.69","5.11","4.96","0.27","4.63","4.86","57,513","285,481.14"
"18/03/2026","SCB","79.41","29.22","79.41","79.41","79.41","79.41","0.00","","79.41","232","18,423.12"
"18/03/2026","SIC","6.99","1.20","5.59","5.59","5.04","5.04","-0.55","","5.59","78,155","393,901.20"
"18/03/2026","SOGEGH","11.51","4.49","10.76","10.76","9.69","9.69","-1.07","","9.69","4,648","45,039.12"
"18/03/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.32","","0","0.00"
"18/03/2026","TOTAL","40.30","39.99","39.99","39.99","39.89","39.89","-0.10","37.00","39.99","3,255","129,841.95"
"18/03/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","1","11.92"
"18/03/2026","UNIL","28.46","19.79","28.46","28.46","28.46","28.46","0.00","28.46","","681","19,381.26"
"18/03/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0","0.00"
"18/03/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0","0.00"
"18/03/2026","GLD","533.93","466.72","546.00","546.00","546.00","546.00","0.00","546.00","","2","1,092.00"
"18/03/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0","0.00"
"18/03/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"18/03/2026","HORDS","0.10","0.09","0.09","0.09","0.09","0.09","0.00","","0.10","0","0.00"
"18/03/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0","0.00"
"18/03/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"17/03/2026","ACCESS","46.64","16.20","46.62","46.62","46.60","46.62","0.00","","46.60","365","17,009.00"
"17/03/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","0","0.00"
"17/03/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0","0.00"
"17/03/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"17/03/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0","0.00"
"17/03/2026","ALLGH","6.52","6.12","6.52","6.52","6.52","6.52","0.00","6.52","","50","326.00"
"17/03/2026","BOPP","86.00","55.82","86.00","86.00","91.00","86.00","0.00","86.00","91.00","16","1,456.00"
"17/03/2026","CAL","0.94","0.61","0.87","0.87","0.82","0.85","-0.02","0.81","0.82","717,750","610,502.52"
"17/03/2026","CLYD","0.90","0.46","0.83","0.83","0.90","0.90","0.07","","","20,000","18,000.00"
"17/03/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"17/03/2026","CPC","0.09","0.05","0.09","0.09","0.10","0.09","0.00","0.10","","260","26.00"
"17/03/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.41","","136","55.76"
"17/03/2026","EGH","57.00","25.00","56.00","56.00","55.95","56.00","0.00","50.52","55.95","620","33,967.43"
"17/03/2026","EGL","12.16","3.48","12.16","12.16","12.15","12.15","-0.01","","12.15","7,280","88,452.00"
"17/03/2026","ETI","2.82","0.76","2.70","2.70","2.81","2.82","0.12","2.81","2.82","228,767","643,645.29"
"17/03/2026","FML","16.35","8.00","15.40","15.40","15.39","15.39","-0.01","15.00","15.39","20,941","322,288.01"
"17/03/2026","FAB","7.84","7.71","7.84","7.84","7.84","7.84","0.00","","","0","0.00"
"17/03/2026","GCB","52.00","20.11","52.00","52.00","50.90","52.00","0.00","","50.90","2,200","112,141.10"
"17/03/2026","GGBL","16.50","6.60","16.35","16.35","16.34","16.34","-0.01","","16.34","1,838","30,033.27"
"17/03/2026","GOIL","7.60","2.96","7.44","7.44","7.60","7.60","0.16","7.60","","7,079","53,820.40"
"17/03/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","3","15.60"
"17/03/2026","MTNGH","6.34","4.20","6.34","6.34","6.29","6.29","-0.05","","6.29","314,415","1,977,932.56"
"17/03/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"17/03/2026","RBGH","4.69","1.30","4.43","4.43","4.86","4.69","0.26","4.63","4.86","21,700","102,315.40"
"17/03/2026","SCB","79.41","29.22","79.41","79.41","79.41","79.41","0.00","","79.41","666","52,887.06"
"17/03/2026","SIC","6.99","1.20","6.21","6.21","5.59","5.59","-0.62","","5.59","30,526","170,649.02"
"17/03/2026","SOGEGH","11.51","4.49","10.76","10.76","9.69","10.76","0.00","","9.69","2,073","20,087.37"
"17/03/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.32","","0","0.00"
"17/03/2026","TOTAL","40.30","39.99","40.13","40.13","39.99","39.99","-0.14","37.00","39.99","1,103","44,109.42"
"17/03/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","","0","0.00"
"17/03/2026","UNIL","28.46","19.79","28.46","28.46","28.46","28.46","0.00","28.46","","248","7,058.08"
"17/03/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0","0.00"
"17/03/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0","0.00"
"17/03/2026","GLD","533.93","466.72","546.00","546.00","546.00","546.00","0.00","546.00","","112","61,152.00"
"17/03/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","","","0","0.00"
"17/03/2026","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"17/03/2026","HORDS","0.10","0.09","0.09","0.09","0.09","0.09","0.00","","0.10","0","0.00"
"17/03/2026","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","","","0","0.00"
"17/03/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"16/03/2026","ACCESS","46.64","16.20","46.62","46.62","46.60","46.62","0.00","46.60","","743","34,623.80"
"16/03/2026","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","","0","0.00"
"16/03/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0","0.00"
"16/03/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"16/03/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0","0.00"
"16/03/2026","ALLGH","6.52","6.12","6.52","6.52","6.52","6.52","0.00","6.52","","0","0.00"
"16/03/2026","BOPP","86.00","55.82","86.00","86.00","90.00","86.00","0.00","86.00","","1,500","133,005.00"
"16/03/2026","CAL","0.94","0.61","0.87","0.87","0.85","0.87","0.00","","0.87","169,779","147,592.73"
"16/03/2026","CLYD","0.83","0.46","0.83","0.83","0.83","0.83","0.00","","","0","0.00"
"16/03/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"16/03/2026","CPC","0.09","0.05","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"16/03/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","","","1","0.41"
"16/03/2026","EGH","57.00","25.00","56.00","56.00","56.00","56.00","0.00","50.52","56.00","406","22,736.00"
"16/03/2026","EGL","12.16","3.48","12.01","12.01","12.15","12.16","0.15","12.01","12.30","34,070","414,153.13"
"16/03/2026","ETI","2.70","0.76","2.46","2.46","2.70","2.70","0.24","2.70","","556,593","1,502,801.10"
"16/03/2026","FML","16.35","8.00","15.40","15.40","15.39","15.40","0.00","","15.39","928","14,281.92"
"16/03/2026","FAB","7.84","7.71","7.84","7.84","7.84","7.84","0.00","","","0","0.00"
"16/03/2026","GCB","52.00","20.11","52.00","52.00","51.00","52.00","0.00","","52.00","3,164","162,187.00"
"16/03/2026","GGBL","16.50","6.60","16.35","16.35","16.35","16.35","0.00","","16.35","1,322","21,614.70"
