"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"25/06/2026","HORDS","0.11","0.09","0.11","0.11","0.11","0.11","0.00","0.11","","286","31.46"
"25/06/2026","IIL","0.15","0.05","0.14","0.14","0.15","0.15","0.01","0.15","","5,000","750.00"
"25/06/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"24/06/2026","ACCESS","46.64","16.20","31.90","31.90","31.90","31.90","0.00","","31.90","0","0.00"
"24/06/2026","ADB","5.30","5.06","5.30","5.30","5.30","5.30","0.00","5.30","","2","10.60"
"24/06/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","","0","0.00"
"24/06/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"24/06/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","5","44.45"
"24/06/2026","ALLGH","8.46","6.12","8.46","8.46","8.46","8.46","0.00","8.46","","204","1,725.84"
"24/06/2026","BOPP","100.00","55.82","79.99","79.99","79.99","79.99","0.00","","79.99","911","72,870.89"
"24/06/2026","CAL","0.94","0.61","0.82","0.82","0.82","0.82","0.00","0.80","0.82","233,593","190,929.64"
"24/06/2026","CLYD","2.74","0.46","2.74","2.74","2.74","2.74","0.00","3.00","","0","0.00"
"24/06/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"24/06/2026","CPC","0.13","0.05","0.13","0.13","0.13","0.13","0.00","0.14","","0","0.00"
"24/06/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.41","","70","28.70"
"24/06/2026","EGH","57.00","25.00","35.02","35.02","31.60","33.67","-1.35","31.60","35.00","1,469","49,631.10"
"24/06/2026","EGL","12.16","3.48","10.05","10.05","10.05","10.05","0.00","","10.05","301","3,025.05"
"24/06/2026","ETI","2.82","0.76","2.27","2.27","2.27","2.28","0.01","","2.29","52,122","118,742.68"
"24/06/2026","FML","16.35","8.00","13.34","13.34","13.34","13.50","0.16","","13.34","8,005","107,481.02"
"24/06/2026","FAB","8.40","7.71","8.40","8.40","8.40","8.40","0.00","8.40","","0","0.00"
"24/06/2026","GCB","52.00","20.11","36.00","36.00","38.00","37.41","1.41","38.00","","95,114","3,558,349.60"
"24/06/2026","GGBL","16.50","6.60","12.97","12.97","12.97","12.97","0.00","","12.97","293","3,800.21"
"24/06/2026","GOIL","8.01","2.96","7.50","7.50","7.50","7.50","0.00","7.48","7.50","13,910","104,325.00"
"24/06/2026","KASA","2.30","1.20","2.30","2.30","2.20","2.23","-0.07","2.12","2.24","2,620,033","5,866,908.03"
"24/06/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","0","0.00"
"24/06/2026","MTNGH","6.80","4.20","6.50","6.50","6.49","6.50","0.00","6.49","6.50","810,162","5,265,594.85"
"24/06/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"24/06/2026","RBGH","5.58","1.30","4.50","4.50","4.50","4.50","0.00","","4.50","1,667","7,501.50"
"24/06/2026","SCB","79.41","29.22","71.37","71.37","71.00","71.00","-0.37","","71.37","2,014","142,999.18"
"24/06/2026","SIC","6.09","1.20","6.09","6.09","6.05","6.05","-0.04","","6.05","95,528","578,005.24"
"24/06/2026","SOGEGH","11.51","4.49","6.85","6.85","6.80","6.80","-0.05","6.80","6.85","3,279","22,313.60"
"24/06/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.32","","0","0.00"
"24/06/2026","TOTAL","40.30","32.91","36.00","36.00","36.00","36.00","0.00","36.00","39.60","521","18,756.00"
"24/06/2026","TLW","11.92","11.92","11.92","11.92","13.11","11.92","0.00","","","6","71.52"
"24/06/2026","UNIL","30.00","19.79","29.50","29.50","29.50","29.50","0.00","","29.50","159","4,690.50"
"24/06/2026","ZEN","12.61","5.00","10.01","10.01","10.01","10.01","0.00","10.01","","587","5,875.87"
"24/06/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","0.46","","0","0.00"
"24/06/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","","0","0.00"
"24/06/2026","GLD","533.93","466.72","462.00","462.00","462.00","462.00","0.00","462.00","","3","1,386.00"
"24/06/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.55","","0","0.00"
"24/06/2026","MMH","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","","42","4.62"
"24/06/2026","HORDS","0.11","0.09","0.11","0.11","0.11","0.11","0.00","0.11","","0","0.00"
"24/06/2026","IIL","0.13","0.05","0.13","0.13","0.13","0.13","0.00","0.14","","0","0.00"
"24/06/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"23/06/2026","ACCESS","46.64","16.20","31.90","31.90","31.90","31.90","0.00","","31.90","279","9,022.95"
"23/06/2026","ADB","5.30","5.06","5.30","5.30","5.30","5.30","0.00","5.30","","1","5.30"
"23/06/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","","0","0.00"
"23/06/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"23/06/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","2","17.78"
"23/06/2026","ALLGH","8.46","6.12","8.46","8.46","8.46","8.46","0.00","8.46","","608","5,143.68"
"23/06/2026","BOPP","100.00","55.82","79.99","79.99","79.99","79.99","0.00","","79.99","0","0.00"
"23/06/2026","CAL","0.94","0.61","0.82","0.82","0.82","0.82","0.00","0.78","0.82","156,441","128,281.62"
"23/06/2026","CLYD","2.74","0.46","2.50","2.50","2.74","2.74","0.24","2.74","","4,445","12,179.30"
"23/06/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"23/06/2026","CPC","0.13","0.05","0.13","0.13","0.13","0.13","0.00","0.14","","0","0.00"
"23/06/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.42","","711","291.51"
"23/06/2026","EGH","57.00","25.00","35.10","35.10","35.00","35.02","-0.08","","35.10","3,234","113,345.70"
"23/06/2026","EGL","12.16","3.48","10.05","10.05","10.05","10.05","0.00","10.05","","169","1,698.45"
"23/06/2026","ETI","2.82","0.76","2.26","2.26","2.25","2.27","0.01","2.20","2.27","65,662","149,112.59"
"23/06/2026","FML","16.35","8.00","13.34","13.34","13.34","13.34","0.00","13.34","","2,965","39,553.10"
"23/06/2026","FAB","8.40","7.71","8.40","8.40","8.40","8.40","0.00","","","428","3,595.20"
"23/06/2026","GCB","52.00","20.11","36.00","36.00","36.00","36.00","0.00","35.00","36.00","51,809","1,865,124.00"
"23/06/2026","GGBL","16.50","6.60","12.98","12.98","12.97","12.97","-0.01","","12.97","2,744","35,589.68"
"23/06/2026","GOIL","8.01","2.96","7.50","7.50","7.50","7.50","0.00","","7.50","4,177","31,327.50"
"23/06/2026","KASA","2.30","1.20","2.10","2.10","2.30","2.30","0.20","1.59","","9,019,735","20,758,570.59"
"23/06/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","0","0.00"
"23/06/2026","MTNGH","6.80","4.20","6.45","6.45","6.49","6.50","0.05","6.50","6.60","1,206,189","7,837,359.01"
"23/06/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"23/06/2026","RBGH","5.58","1.30","4.50","4.50","4.50","4.50","0.00","4.35","4.50","11,057","49,756.50"
"23/06/2026","SCB","79.41","29.22","71.37","71.37","71.37","71.37","0.00","","71.37","359","25,621.83"
"23/06/2026","SIC","6.09","1.20","5.96","5.96","5.96","6.09","0.13","5.60","6.15","46,398","281,222.04"
"23/06/2026","SOGEGH","11.51","4.49","6.85","6.85","6.79","6.85","0.00","","6.85","25,427","174,174.95"
"23/06/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.31","","0","0.00"
"23/06/2026","TOTAL","40.30","32.91","36.00","36.00","36.00","36.00","0.00","36.00","39.60","165","5,945.20"
"23/06/2026","TLW","11.92","11.92","11.92","11.92","13.11","11.92","0.00","11.92","13.11","30","369.50"
"23/06/2026","UNIL","30.00","19.79","29.50","29.50","29.50","29.50","0.00","","29.50","974","28,733.00"
"23/06/2026","ZEN","12.61","5.00","10.01","10.01","10.01","10.01","0.00","10.00","","760","7,607.60"
"23/06/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","","","0","0.00"
"23/06/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","","","0","0.00"
"23/06/2026","GLD","533.93","466.72","462.00","462.00","462.00","462.00","0.00","462.00","","14","6,468.00"
"23/06/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.55","","0","0.00"
"23/06/2026","MMH","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","","0","0.00"
"23/06/2026","HORDS","0.11","0.09","0.11","0.11","0.11","0.11","0.00","0.11","","624","68.64"
"23/06/2026","IIL","0.13","0.05","0.13","0.13","0.13","0.13","0.00","0.14","","82,893","11,059.34"
"23/06/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"22/06/2026","ACCESS","46.64","16.20","31.90","31.90","31.90","31.90","0.00","","31.90","534","17,034.60"
"22/06/2026","ADB","5.30","5.06","5.30","5.30","5.30","5.30","0.00","5.30","","19","100.70"
"22/06/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","","0","0.00"
"22/06/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"22/06/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","0","0.00"
"22/06/2026","ALLGH","8.46","6.12","8.46","8.46","8.46","8.46","0.00","8.46","","1,116","9,441.36"
"22/06/2026","BOPP","100.00","55.82","79.99","79.99","79.99","79.99","0.00","","79.99","6","479.94"
"22/06/2026","CAL","0.94","0.61","0.82","0.82","0.82","0.82","0.00","0.78","0.82","881,852","722,038.53"
"22/06/2026","CLYD","2.50","0.46","2.50","2.50","2.50","2.50","0.00","2.74","","0","0.00"
"22/06/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"22/06/2026","CPC","0.13","0.05","0.13","0.13","0.13","0.13","0.00","0.14","","0","0.00"
"22/06/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.42","","0","0.00"
"22/06/2026","EGH","57.00","25.00","39.00","39.00","39.00","35.10","-3.90","","35.10","10,030","354,689.40"
"22/06/2026","EGL","12.16","3.48","10.05","10.05","10.05","10.05","0.00","10.05","","3,042","30,572.10"
"22/06/2026","ETI","2.82","0.76","2.28","2.28","2.27","2.26","-0.02","2.20","2.27","128,528","290,963.15"
"22/06/2026","FML","16.35","8.00","13.34","13.34","13.34","13.34","0.00","13.34","","1,557","20,770.38"
"22/06/2026","FAB","8.40","7.71","8.40","8.40","8.40","8.40","0.00","","","0","0.00"
"22/06/2026","GCB","52.00","20.11","36.00","36.00","36.00","36.00","0.00","35.00","36.00","18,470","664,920.00"
"22/06/2026","GGBL","16.50","6.60","12.99","12.99","12.97","12.98","-0.01","","12.97","3,013","39,100.57"
"22/06/2026","GOIL","8.01","2.96","7.50","7.50","7.50","7.50","0.00","","7.50","17,561","131,707.50"
"22/06/2026","KASA","2.10","1.20","1.91","1.91","1.91","2.10","0.19","1.59","","15,796,133","33,171,879.30"
"22/06/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","5","26.00"
"22/06/2026","MTNGH","6.80","4.20","6.41","6.41","6.50","6.45","0.04","6.50","6.60","1,667,810","10,768,781.59"
"22/06/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"22/06/2026","RBGH","5.58","1.30","4.82","4.82","4.50","4.50","-0.32","4.35","4.50","8,115","36,603.90"
"22/06/2026","SCB","79.41","29.22","71.37","71.37","71.37","71.37","0.00","","71.37","92","6,566.04"
"22/06/2026","SIC","6.03","1.20","5.60","5.60","6.15","5.96","0.36","5.60","6.15","29,336","175,128.85"
"22/06/2026","SOGEGH","11.51","4.49","6.79","6.79","6.79","6.85","0.06","","6.85","5,501","37,545.65"
"22/06/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.31","","0","0.00"
"22/06/2026","TOTAL","40.30","32.91","36.00","36.00","36.00","36.00","0.00","36.00","39.60","525","18,900.00"
"22/06/2026","TLW","11.92","11.92","11.92","11.92","13.11","11.92","0.00","11.92","13.11","81","977.42"
"22/06/2026","UNIL","30.00","19.79","29.50","29.50","29.50","29.50","0.00","","29.50","281","8,289.50"
"22/06/2026","ZEN","12.61","5.00","10.00","10.00","10.01","10.01","0.01","10.00","","240,050","2,402,900.00"
"22/06/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","","","0","0.00"
"22/06/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","","","0","0.00"
"22/06/2026","GLD","533.93","466.72","462.00","462.00","462.00","462.00","0.00","462.00","","19","8,778.00"
"22/06/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.55","","0","0.00"
"22/06/2026","MMH","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","","0","0.00"
"22/06/2026","HORDS","0.11","0.09","0.11","0.11","0.11","0.11","0.00","0.11","","0","0.00"
"22/06/2026","IIL","0.13","0.05","0.13","0.13","0.13","0.13","0.00","0.14","","0","0.00"
"22/06/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"19/06/2026","ACCESS","46.64","16.20","31.90","31.90","31.90","31.90","0.00","","31.00","5,396","172,132.40"
"19/06/2026","ADB","5.30","5.06","5.30","5.30","5.30","5.30","0.00","5.30","","0","0.00"
"19/06/2026","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","","0","0.00"
"19/06/2026","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","","","0","0.00"
"19/06/2026","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","","1","8.89"
"19/06/2026","ALLGH","8.46","6.12","8.46","8.46","8.46","8.46","0.00","8.46","","120","1,015.20"
"19/06/2026","BOPP","100.00","55.82","79.99","79.99","79.99","79.99","0.00","","79.99","6","479.94"
"19/06/2026","CAL","0.94","0.61","0.78","0.78","0.82","0.82","0.04","0.75","0.78","205,913","167,252.04"
"19/06/2026","CLYD","2.50","0.46","2.50","2.50","2.50","2.50","0.00","2.74","","0","0.00"
"19/06/2026","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","","0","0.00"
"19/06/2026","CPC","0.13","0.05","0.13","0.13","0.13","0.13","0.00","0.14","","0","0.00"
"19/06/2026","DASPHARMA","0.41","0.38","0.41","0.41","0.41","0.41","0.00","0.41","","20","8.20"
"19/06/2026","EGH","57.00","25.00","40.00","40.00","39.00","39.00","-1.00","","39.00","4,323","168,597.00"
"19/06/2026","EGL","12.16","3.48","10.05","10.05","10.05","10.05","0.00","10.05","","4,913","49,375.65"
"19/06/2026","ETI","2.82","0.76","2.20","2.20","2.29","2.28","0.08","2.21","2.25","165,527","377,406.91"
"19/06/2026","FML","16.35","8.00","13.34","13.34","13.34","13.34","0.00","13.34","","360","4,802.40"
"19/06/2026","FAB","8.40","7.71","8.40","8.40","8.40","8.40","0.00","","","0","0.00"
"19/06/2026","GCB","52.00","20.11","36.00","36.00","36.00","36.00","0.00","35.00","36.00","98,700","3,553,200.00"
"19/06/2026","GGBL","16.50","6.60","12.99","12.99","12.98","12.99","0.00","","12.98","0","0.00"
"19/06/2026","GOIL","8.01","2.96","7.49","7.49","7.50","7.50","0.01","7.49","7.50","21,902","164,264.58"
"19/06/2026","KASA","1.91","1.20","1.74","1.74","1.91","1.91","0.17","1.59","","6,865","13,112.15"
"19/06/2026","MAC","5.20","5.20","5.20","5.20","5.20","5.20","0.00","5.20","","1","5.20"
"19/06/2026","MTNGH","6.80","4.20","6.44","6.44","6.46","6.41","-0.03","6.40","6.45","1,884,843","12,099,111.13"
"19/06/2026","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","","","0","0.00"
"19/06/2026","RBGH","5.58","1.30","4.82","4.82","4.82","4.82","0.00","","4.82","11,403","54,962.46"
"19/06/2026","SCB","79.41","29.22","71.37","71.37","71.37","71.37","0.00","","71.38","253","18,056.61"
"19/06/2026","SIC","6.03","1.20","5.10","5.10","5.60","5.60","0.50","5.10","5.18","26,550","148,680.00"
"19/06/2026","SOGEGH","11.51","4.49","6.79","6.79","6.79","6.79","0.00","","6.80","9,899","67,214.21"
"19/06/2026","TBL","1.20","1.20","1.20","1.20","1.20","1.20","0.00","1.20","","0","0.00"
"19/06/2026","TOTAL","40.30","32.91","36.29","36.29","36.00","36.00","-0.29","36.29","","2,045","73,796.84"
"19/06/2026","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","13.00","2","23.84"
"19/06/2026","UNIL","30.00","19.79","29.50","29.50","29.50","29.50","0.00","","29.50","410","12,095.00"
"19/06/2026","ZEN","12.61","5.00","10.00","10.00","10.00","10.00","0.00","10.00","","692","6,920.00"
"19/06/2026","AADS","0.42","0.42","0.42","0.42","0.42","0.42","0.00","","","0","0.00"
"19/06/2026","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","","","0","0.00"
"19/06/2026","GLD","533.93","466.72","462.00","462.00","462.00","462.00","0.00","462.00","","0","0.00"
"19/06/2026","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.55","","0","0.00"
"19/06/2026","MMH","0.11","0.10","0.11","0.11","0.11","0.11","0.00","0.11","","0","0.00"
"19/06/2026","HORDS","0.11","0.09","0.11","0.11","0.11","0.11","0.00","0.11","","684","75.24"
"19/06/2026","IIL","0.13","0.05","0.13","0.13","0.13","0.13","0.00","0.13","","0","0.00"
"19/06/2026","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.09","","0","0.00"
"18/06/2026","ACCESS","46.64","16.20","29.00","29.00","31.90","31.90","2.90","","31.00","1,378","43,921.50"
"18/06/2026","ADB","5.30","5.06","5.30","5.30","5.30","5.30","0.00","5.30","","0","0.00"
